id_cliente,nome_cliente,METODO_RECURSO,Total Requisições,4xx,2xx,5xx,Score
1288,FIBRA_INTENSO,PATCH / PIX - Gerenciamento de Cobranças,12323,0,4562,7761,
1289,CHAMA_ALFA,GET / PIX - Gerenciamento de Pix recebidos /,6204,6193,0,11,
1290,CUME_BRILHANTE,GET / PIX - Gerenciamento de Cobranças,10765,10731,34,0,
1290,CUME_BRILHANTE,PATCH / PIX - Gerenciamento de Cobranças,6376,5833,167,376,
1290,CUME_BRILHANTE,GET / PIX - Gerenciamento de Pix recebidos /pix,50375,33323,16982,70,
1290,CUME_BRILHANTE,GET / Pix - Consultar Pix,8838,0,8835,3,
1290,CUME_BRILHANTE,PUT / PIX - Gerenciamento de Cobranças,5831,0,5827,4,
1291,ANEL_PURO,PUT / PIX - Gerenciamento de Cobranças,70,54,16,0,
1291,ANEL_PURO,PATCH / PIX - Gerenciamento de Cobranças,10,0,10,0,
1291,ANEL_PURO,GET / PIX - Gerenciamento de Cobranças,247,0,246,1,
1292,HORIZONTE_ALFA,PUT / Pix - QR Code,1,0,1,0,
1293,ESTRELA_PURO,PUT / Pix - QR Code,12424,0,12341,83,
1293,ESTRELA_PURO,GET / PIX - Gerenciamento de Cobranças,4940,0,4937,3,
1293,ESTRELA_PURO,GET / PIX - Gerenciamento de Pix recebidos /pix,17524,5731,11745,48,
1293,ESTRELA_PURO,PATCH / PIX - Gerenciamento de Cobranças,4640,0,4625,15,
1294,LUZ_ALTO,GET / PIX - Gerenciamento de Pix recebidos /,1564599,1559780,0,4819,99.71428899853396
1295,OESTE_PAR,GET / PIX - Gerenciamento de Cobranças,65764,46,65553,165,
1295,OESTE_PAR,PUT / Pix - QR Code,36,0,36,0,
1296,MATRIX_ANTIGO,PATCH / PIX - Gerenciamento de Cobranças,707,706,0,1,
1296,MATRIX_ANTIGO,GET / PIX - Gerenciamento de Pix recebidos /pix,3315,1144,2167,4,
1296,MATRIX_ANTIGO,GET / PIX - Gerenciamento de Cobranças,94,94,0,0,
1296,MATRIX_ANTIGO,GET / Pix - Consultar Pix,2,2,0,0,
1296,MATRIX_ANTIGO,PUT / PIX - Gerenciamento de Cobranças,708,708,0,0,
1297,BRISA_ANTIGO,PUT / PIX - Gerenciamento de Cobranças,35,0,35,0,
1297,BRISA_ANTIGO,GET / PIX - Gerenciamento de Pix recebidos /pix,17285,16033,1214,38,
1297,BRISA_ANTIGO,PATCH / PIX - Gerenciamento de Cobranças,35,35,0,0,
1298,FONTE_SECO,GET / PIX - Gerenciamento de Pix recebidos /,1551608,1546842,0,4766,99.7149409427228
1299,NEBULA_BRILHANTE,GET / PIX - Gerenciamento de Pix recebidos /,6213,3021,3178,14,
1299,NEBULA_BRILHANTE,PUT / Pix - QR Code,97,0,97,0,
1300,CAMADA_VASTO,PUT / PIX - Gerenciamento de Cobranças,106,106,0,0,
1300,CAMADA_VASTO,PATCH / PIX - Gerenciamento de Cobranças,107,106,0,1,
1300,CAMADA_VASTO,GET / PIX - Gerenciamento de Pix recebidos /pix,4357,4299,51,7,
1301,FLUXO_PURO,GET / PIX - Gerenciamento de Cobranças,279,0,279,0,
1301,FLUXO_PURO,PUT / PIX - Gerenciamento de Cobranças,30,0,30,0,
1302,VERTICE_GLOBAL,GET / PIX - Gerenciamento de Pix recebidos /,1565266,1560360,0,4906,99.7088715883886
1303,ATLAS_IMPAR,GET / PIX - Gerenciamento de Pix recebidos /,1551948,1547138,0,4810,99.71217793385364
1304,TRAMA_EXTERNO,GET / PIX - Gerenciamento de Pix recebidos /,159,4,149,6,
1305,LINK_VERDE,GET / PIX - Gerenciamento de Pix recebidos /,13108,13090,4,14,
1306,WAVE_ALTO,GET / PIX - Gerenciamento de Pix recebidos /,1557989,1553192,0,4797,99.71430015559058
1307,NEBULA_UMIDO,GET / PIX - Gerenciamento de Pix recebidos /,1565455,1560431,0,5024,99.70137437732842
1308,VERTICE_ESTAVEL,GET / PIX - Gerenciamento de Pix recebidos /,1545873,1540915,0,4958,99.70129952283202
1309,PEDRA_SUTIL,GET / PIX - Gerenciamento de Pix recebidos /,1557939,1553122,0,4817,99.71300581437232
1310,NIMBUS_CLASSICO,GET / PIX - Gerenciamento de Pix recebidos /,1545846,1541008,0,4838,99.70905627594804
1311,SYSTEM_RAPIDO,GET / PIX - Gerenciamento de Pix recebidos /,1545341,1540686,0,4655,99.72078885325638
1312,PONTE_FECHADO,PATCH / PIX - Gerenciamento de Cobranças,26,0,26,0,
1312,PONTE_FECHADO,GET / PIX - Gerenciamento de Cobranças,1967,0,1967,0,
1312,PONTE_FECHADO,PUT / PIX - Gerenciamento de Cobranças,186,2,184,0,
1313,ROCHA_CENTRAL,GET / PIX - Gerenciamento de Pix recebidos /,49217,48723,338,156,
1313,ROCHA_CENTRAL,GET / PIX - Gerenciamento de Cobranças,1,0,1,0,
1313,ROCHA_CENTRAL,PUT / Pix - QR Code,3,0,3,0,
1314,FONTE_GLOBAL,GET / PIX - Gerenciamento de Pix recebidos /,1552107,1547213,0,4894,99.7067999511284
1315,PLANO_SUAVE,PUT / PIX - Gerenciamento de Cobranças,35568,0,35050,518,
1315,PLANO_SUAVE,GET / PIX - Gerenciamento de Pix recebidos /,1734412,873108,856628,4676,50.36499884573764
1315,PLANO_SUAVE,PATCH / PIX - Gerenciamento de Cobranças,3788,0,3750,38,
1316,PORTAL_PAR,PUT / PIX - Gerenciamento de Cobranças,5745,0,5724,21,
1316,PORTAL_PAR,GET / PIX - Gerenciamento de Cobranças,4419,4411,3,5,
1316,PORTAL_PAR,PATCH / PIX - Gerenciamento de Cobranças,5742,5729,11,2,
1316,PORTAL_PAR,GET / PIX - Gerenciamento de Pix recebidos /pix,2283,1735,542,6,
1316,PORTAL_PAR,GET / Pix - Consultar Pix,4364,0,4361,3,
1317,FLUXO_AZUL,PUT / Pix - QR Code,116,2,114,0,
1317,FLUXO_AZUL,PATCH / PIX - Gerenciamento de Cobranças,17,0,16,1,
1317,FLUXO_AZUL,GET / PIX - Gerenciamento de Pix recebidos /,26364,26120,176,68,
1318,MATRIX_RAPIDO,GET / PIX - Gerenciamento de Pix recebidos /,1552051,1547213,0,4838,99.7103959052281
1319,TOPO_ROBUSTO,GET / PIX - Gerenciamento de Pix recebidos /pix,5,1,4,0,
1320,DELTA_AZUL,GET / PIX - Gerenciamento de Pix recebidos /,1558675,1553618,0,5057,99.69776460531418
1321,NIMBUS_NITIDO,PUT / PIX - Gerenciamento de Cobranças,1748,2,1746,0,
1321,NIMBUS_NITIDO,GET / PIX - Gerenciamento de Pix recebidos /pix,4623,3026,1591,6,
1321,NIMBUS_NITIDO,GET / PIX - Gerenciamento de Cobranças,125,125,0,0,
1321,NIMBUS_NITIDO,PATCH / PIX - Gerenciamento de Cobranças,1753,1750,2,1,
1322,VALE_IMPAR,GET / PIX - Gerenciamento de Pix recebidos /pix,7,0,7,0,
1323,ROCHA_MULTIPLO,GET / PIX - Gerenciamento de Pix recebidos /,1545718,1540993,0,4725,99.71633905409831
1324,LESTE_GAMA,PATCH / PIX - Gerenciamento de Cobranças,1752,0,1745,7,
1324,LESTE_GAMA,PUT / PIX - Gerenciamento de Cobranças,10509,0,10453,56,
1324,LESTE_GAMA,GET / PIX - Gerenciamento de Pix recebidos /,792005,546254,242608,3143,68.982313120353
1325,ILHA_FECHADO,GET / PIX - Gerenciamento de Pix recebidos /pix,200,3,195,2,
1325,ILHA_FECHADO,PUT / PIX - Gerenciamento de Cobranças,2747,1,2720,26,
1326,FIBRA_VASTO,PATCH / PIX - Gerenciamento de Cobranças,18,0,18,0,
1326,FIBRA_VASTO,GET / PIX - Gerenciamento de Cobranças,357,0,357,0,
1326,FIBRA_VASTO,PUT / PIX - Gerenciamento de Cobranças,187,0,185,2,
1327,TORRE_GLOBAL,GET / PIX - Gerenciamento de Cobranças,4883,0,4880,3,
1327,TORRE_GLOBAL,PUT / Pix - QR Code,1465,2,1423,40,
1327,TORRE_GLOBAL,GET / PIX - Gerenciamento de Pix recebidos /,160843,54273,106292,278,33.74513397031649
1328,LINHA_DIGITAL,GET / PIX - Gerenciamento de Pix recebidos /pix,17369,13752,3583,34,
1329,LESTE_CENTRAL,PUT / PIX - Gerenciamento de Cobranças,839,0,839,0,
1329,LESTE_CENTRAL,PATCH / PIX - Gerenciamento de Cobranças,886,841,40,5,
1329,LESTE_CENTRAL,GET / PIX - Gerenciamento de Pix recebidos /pix,11530,10869,640,21,
1329,LESTE_CENTRAL,GET / PIX - Gerenciamento de Cobranças,925,925,0,0,
1330,LINHA_COMPLEXO,PUT / PIX - Gerenciamento de Cobranças,22,0,22,0,
1330,LINHA_COMPLEXO,PATCH / PIX - Gerenciamento de Cobranças,22,22,0,0,
1330,LINHA_COMPLEXO,GET / PIX - Gerenciamento de Pix recebidos /pix,11831,11389,404,38,
1331,CORRENTE_SUPERIOR,GET / PIX - Gerenciamento de Cobranças,34121,3,34115,3,
1331,CORRENTE_SUPERIOR,PUT / PIX - Gerenciamento de Cobranças,1812,0,1802,10,
1331,CORRENTE_SUPERIOR,PATCH / PIX - Gerenciamento de Cobranças,547,0,547,0,
1332,RIO_SUAVE,GET / PIX - Gerenciamento de Pix recebidos /pix,17567,15707,1807,53,
1333,OESTE_DOURADO,GET / PIX - Gerenciamento de Pix recebidos /,1545899,1541081,0,4818,99.71036150650188
1334,NODO_ALFA,PUT / Pix - QR Code,281,4,271,6,
1334,NODO_ALFA,GET / PIX - Gerenciamento de Cobranças,2462,0,2462,0,
1335,CAMADA_ANALOGICO,GET / PIX - Gerenciamento de Cobranças,9,0,9,0,
1335,CAMADA_ANALOGICO,PUT / PIX - Gerenciamento de Cobranças,3,0,3,0,
1336,SINAL_NEUTRO,GET / PIX - Gerenciamento de Cobranças,6099,7,6089,3,
1336,SINAL_NEUTRO,GET / PIX - Gerenciamento de Pix recebidos /,22172,303,21826,43,
1336,SINAL_NEUTRO,PUT / Pix - QR Code,3818,1,3799,18,
1337,ANEL_LEVE,GET / PIX - Gerenciamento de Cobranças,229351,1,229006,344,0.0037036350633327
1337,ANEL_LEVE,PUT / PIX - Gerenciamento de Cobranças,14290,1,14242,47,
1338,RIO_NOVO,GET / PIX - Gerenciamento de Pix recebidos /,620396,617937,478,1981,99.61247919547915
1339,POINT_ALTO,GET / PIX - Gerenciamento de Pix recebidos /,10694,232,10461,1,
1339,POINT_ALTO,PUT / PIX - Gerenciamento de Cobranças,1300,0,1299,1,
1340,FONTE_PRECISO,PUT / PIX - Gerenciamento de Cobranças,24,24,0,0,
1341,SUL_DISCRETO,GET / PIX - Gerenciamento de Pix recebidos /,13103,13078,3,22,
1342,SYSTEM_CENTRAL,GET / PIX - Gerenciamento de Cobranças,1310,0,1307,3,
1342,SYSTEM_CENTRAL,PUT / PIX - Gerenciamento de Cobranças,140,71,69,0,
1343,ROCHA_DIGITAL,GET / PIX - Gerenciamento de Cobranças,3724,2,3715,7,
1343,ROCHA_DIGITAL,PUT / Pix - QR Code,584,0,583,1,
1344,BRISA_CALMO,GET / PIX - Gerenciamento de Pix recebidos /pix,17319,15377,1896,46,
1344,BRISA_CALMO,PATCH / PIX - Gerenciamento de Cobranças,1,1,0,0,
1344,BRISA_CALMO,PUT / PIX - Gerenciamento de Cobranças,1,1,0,0,
1345,ORIGEM_UNICO,GET / PIX - Gerenciamento de Cobranças,486,0,486,0,
1345,ORIGEM_UNICO,PUT / Pix - QR Code,147,0,144,3,
1346,ORIGEM_LARGO,PUT / Pix - QR Code,69,1,68,0,
1347,FONTE_UMIDO,PUT / PIX - Gerenciamento de Cobranças,371,0,368,3,
1347,FONTE_UMIDO,GET / PIX - Gerenciamento de Cobranças,6731,0,6713,18,
1348,VECTOR_AMPL0,GET / PIX - Gerenciamento de Pix recebidos /,1534100,1529519,0,4581,99.72324514983394
1349,GELO_ABSTRATO,GET / PIX - Gerenciamento de Pix recebidos /pix,14398,14357,0,41,
1350,TRAMA_MORTO,GET / PIX - Gerenciamento de Pix recebidos /pix,263344,262610,0,734,99.72502904189878
1350,TRAMA_MORTO,PATCH / PIX - Gerenciamento de Cobranças,10,0,6,4,
1351,GELO_CURVO,GET / PIX - Gerenciamento de Pix recebidos /,1534611,1529810,0,4801,99.70901598231852
1352,PEDRA_NOVO,PATCH / PIX - Gerenciamento de Cobranças,7,0,7,0,
1352,PEDRA_NOVO,GET / PIX - Gerenciamento de Cobranças,114,0,114,0,
1352,PEDRA_NOVO,PUT / Pix - QR Code,10,0,10,0,
1353,ORIGEM_ANTIGO,GET / PIX - Gerenciamento de Pix recebidos /,6199,6196,0,3,
1354,ECO_SUPERIOR,PUT / PIX - Gerenciamento de Cobranças,253,0,250,3,
1354,ECO_SUPERIOR,GET / PIX - Gerenciamento de Cobranças,399,0,399,0,
1354,ECO_SUPERIOR,PATCH / PIX - Gerenciamento de Cobranças,12,0,12,0,
1355,LUZ_AMPL0,PUT / PIX - Gerenciamento de Cobranças,112,0,112,0,
1355,LUZ_AMPL0,GET / PIX - Gerenciamento de Cobranças,151,0,151,0,
1355,LUZ_AMPL0,PATCH / PIX - Gerenciamento de Cobranças,4,0,4,0,
1356,VERTICE_SIMPLES,GET / PIX - Gerenciamento de Cobranças,92,0,92,0,
1356,VERTICE_SIMPLES,PUT / Pix - QR Code,401,0,401,0,
1357,PULSO_LATERAL,GET / PIX - Gerenciamento de Pix recebidos /,1534521,1529739,0,4782,99.71023452285
1358,BASE_VIVO,GET / PIX - Gerenciamento de Cobranças,33,0,33,0,
1358,BASE_VIVO,PUT / Pix - QR Code,17,0,17,0,
1359,ARCO_LENTO,GET / PIX - Gerenciamento de Cobranças,2495,0,2487,8,
1359,ARCO_LENTO,PUT / Pix - QR Code,395,0,382,13,
1360,TRAMA_MODERNO,GET / PIX - Gerenciamento de Cobranças,958,1,951,6,
1360,TRAMA_MODERNO,PUT / Pix - QR Code,202,0,199,3,
1361,FRAME_CURVO,GET / PIX - Gerenciamento de Cobranças,2710,0,2710,0,
1361,FRAME_CURVO,PUT / Pix - QR Code,336,0,336,0,
1362,VECTOR_DOURADO,PUT / Pix - QR Code,1756,0,1748,8,
1362,VECTOR_DOURADO,PATCH / PIX - Gerenciamento de Cobranças,3942,0,380,3562,
1362,VECTOR_DOURADO,GET / PIX - Gerenciamento de Cobranças,182035,4,167792,14239,0.0047908786557084
1363,ILHA_PUJANTE,GET / PIX - Gerenciamento de Cobranças,8319,2,8303,14,
1363,ILHA_PUJANTE,PUT / Pix - QR Code,1915,1,1892,22,
1364,TORRE_LUNAR,PUT / Pix - QR Code,4237,0,4203,34,
1364,TORRE_LUNAR,GET / PIX - Gerenciamento de Cobranças,157926,4,155905,2017,0.0047828437971188
1365,GELO_ALFA,PUT / Pix - QR Code,252,0,252,0,
1365,GELO_ALFA,PATCH / PIX - Gerenciamento de Cobranças,110,0,110,0,
1365,GELO_ALFA,GET / PIX - Gerenciamento de Cobranças,10450,0,10449,1,
1366,VALE_AZUL,PATCH / PIX - Gerenciamento de Cobranças,29,0,29,0,
1366,VALE_AZUL,PUT / Pix - QR Code,29,0,29,0,
1366,VALE_AZUL,GET / PIX - Gerenciamento de Cobranças,142,0,142,0,
1367,SEMENTE_PASSIVO,PUT / PIX - Gerenciamento de Cobranças,12,3,9,0,
1367,SEMENTE_PASSIVO,GET / PIX - Gerenciamento de Cobranças,14776,0,14774,2,
1368,SINAL_COMPLEXO,GET / PIX - Gerenciamento de Pix recebidos /,1137,67,1070,0,
1369,GELO_UMIDO,GET / PIX - Gerenciamento de Pix recebidos /,32,28,4,0,
1370,WAVE_NEUTRO,PUT / Pix - QR Code,836,0,833,3,
1370,WAVE_NEUTRO,GET / PIX - Gerenciamento de Cobranças,3620,0,3620,0,
1370,WAVE_NEUTRO,PATCH / PIX - Gerenciamento de Cobranças,822,0,819,3,
1371,VECTOR_QUENTE,GET / PIX - Gerenciamento de Cobranças,4556,1,4553,2,
1371,VECTOR_QUENTE,PUT / Pix - QR Code,3441,1,3412,28,
1372,AURORA_INFERIOR,PUT / Pix - QR Code,6,0,6,0,
1372,AURORA_INFERIOR,GET / PIX - Gerenciamento de Cobranças,90,0,90,0,
1373,FIELD_NITIDO,PUT / Pix - QR Code,31820,10,31658,152,
1373,FIELD_NITIDO,GET / PIX - Gerenciamento de Cobranças,45656,6,45559,91,
1374,DELTA_GAMA,GET / PIX - Gerenciamento de Cobranças,1291,0,1263,28,
1375,PLANO_BAIXO,PATCH / PIX - Gerenciamento de Cobranças,3026,0,2961,65,
1375,PLANO_BAIXO,PUT / PIX - Gerenciamento de Devoluções,57,0,40,17,
1375,PLANO_BAIXO,GET / PIX - Gerenciamento de Cobranças,597996,221,597593,182,0.0454765703341252
1375,PLANO_BAIXO,PUT / PIX - Gerenciamento de Cobranças,22101,0,21991,110,
1376,FAIXA_CALMO,PATCH / PIX - Gerenciamento de Cobranças,108,0,108,0,
1376,FAIXA_CALMO,PUT / Pix - QR Code,109,0,109,0,
1376,FAIXA_CALMO,GET / PIX - Gerenciamento de Cobranças,74,0,74,0,
1377,PICO_RAPIDO,PUT / Pix - QR Code,2486,65,2373,48,
1377,PICO_RAPIDO,GET / PIX - Gerenciamento de Pix recebidos /,198951,5987,192855,109,3.0121181985630487
1378,LESTE_VIVO,GET / PIX - Gerenciamento de Cobranças,256,0,256,0,
1378,LESTE_VIVO,PUT / Pix - QR Code,57,0,57,0,
1379,NORTE_FECHADO,GET / PIX - Gerenciamento de Cobranças,117185,2,117069,114,0.0033762676322545
1379,NORTE_FECHADO,PUT / Pix - QR Code,18822,0,18657,165,
1380,CUME_AZUL,GET / PIX - Gerenciamento de Cobranças,92120,5,92053,62,
1380,CUME_AZUL,PUT / Pix - QR Code,15342,0,15243,99,
1381,ROCHA_ABERTO,PUT / Pix - QR Code,50,0,50,0,
1381,ROCHA_ABERTO,GET / PIX - Gerenciamento de Cobranças,139095,100,138541,454,0.0738750322364726
1382,TOPO_DENSO,GET / PIX - Gerenciamento de Cobranças,853949,199,853135,615,0.0354699283944299
1382,TOPO_DENSO,PUT / PIX - Gerenciamento de Cobranças,2521,0,2512,9,
1383,PORTAL_ESTREITO,PUT / Pix - QR Code,501,0,496,5,
1383,PORTAL_ESTREITO,GET / PIX - Gerenciamento de Cobranças,106010,18350,87508,152,17.311198116788486
1384,BRISA_UMIDO,GET / PIX - Gerenciamento de Cobranças,5776,0,5767,9,
1384,BRISA_UMIDO,PUT / Pix - QR Code,138,0,138,0,
1385,LUZ_RAPIDO,PUT / PIX - Gerenciamento de Cobranças,261,0,260,1,
1386,NIMBUS_BAIXO,PUT / Pix - QR Code,798,0,791,7,
1386,NIMBUS_BAIXO,PATCH / PIX - Gerenciamento de Cobranças,46,0,46,0,
1386,NIMBUS_BAIXO,GET / PIX - Gerenciamento de Cobranças,16683,0,16683,0,
1387,POINT_SUAVE,GET / PIX - Gerenciamento de Pix recebidos /,4,1,3,0,
1387,POINT_SUAVE,PUT / PIX - Gerenciamento de Cobranças,1987,652,1334,1,
1388,NEBULA_EXTERNO,PATCH / PIX - Gerenciamento de Cobranças,26,0,26,0,
1388,NEBULA_EXTERNO,GET / PIX - Gerenciamento de Cobranças,153778,0,153776,2,0.0021909143515006
1388,NEBULA_EXTERNO,PUT / Pix - QR Code,650,0,641,9,
1389,HORIZONTE_ANTIGO,GET / PIX - Gerenciamento de Cobranças,819,0,816,3,
1389,HORIZONTE_ANTIGO,PUT / Pix - QR Code,823,0,821,2,
1389,HORIZONTE_ANTIGO,GET / PIX - Gerenciamento de Pix recebidos /,26323,20198,6058,67,
1390,NODEX_BRILHANTE,GET / PIX - Gerenciamento de Cobranças,13,0,13,0,
1391,LUZ_ESTREITO,GET / PIX - Gerenciamento de Cobranças,23418,0,23418,0,
1391,LUZ_ESTREITO,PATCH / PIX - Gerenciamento de Cobranças,64,0,64,0,
1391,LUZ_ESTREITO,PUT / Pix - QR Code,1356,2,1343,11,
1392,REDE_FORTE,GET / PIX - Gerenciamento de Pix recebidos /,564,8,555,1,
1393,GRID_BRILHANTE,PUT / Pix - QR Code,1252,0,1248,4,
1393,GRID_BRILHANTE,PATCH / PIX - Gerenciamento de Cobranças,224,0,221,3,
1393,GRID_BRILHANTE,GET / PIX - Gerenciamento de Cobranças,21126,0,21125,1,
1394,SINAL_SOLAR,GET / PIX - Gerenciamento de Cobranças,1,0,1,0,
1395,AXIS_LINEAR,PUT / Pix - QR Code,39,0,39,0,
1395,AXIS_LINEAR,GET / PIX - Gerenciamento de Cobranças,28,0,28,0,
1396,ZONE_MULTIPLO,PUT / Pix - QR Code,595,0,593,2,
1396,ZONE_MULTIPLO,GET / PIX - Gerenciamento de Cobranças,80482,16355,63998,129,
1397,VENTO_NOVO,PUT / PIX - Gerenciamento de Cobranças,2821,0,2809,12,
1397,VENTO_NOVO,PATCH / PIX - Gerenciamento de Cobranças,2866,2492,335,39,
1397,VENTO_NOVO,GET / PIX - Gerenciamento de Cobranças,4109,4082,11,16,
1397,VENTO_NOVO,GET / PIX - Gerenciamento de Pix recebidos /pix,25696,7370,18261,65,
1398,CORE_BETA,GET / PIX - Gerenciamento de Cobranças,11546322,4965,11531195,10162,0.2075040979509689
1398,CORE_BETA,PUT / Pix - QR Code,9358,13,9234,111,
1399,ARCO_SERENO,GET / PIX - Gerenciamento de Pix recebidos /,1642,1640,0,2,
1400,CORE_LOCAL,GET / PIX - Gerenciamento de Cobranças,91180,1,91073,106,
1400,CORE_LOCAL,PUT / Pix - QR Code,16083,0,16008,75,
1401,CAMINHO_LOCAL,GET / PIX - Gerenciamento de Pix recebidos /,26296,26230,0,66,
1402,LINHA_INTERNO,PUT / PIX - Gerenciamento de Cobranças,20,0,20,0,
1402,LINHA_INTERNO,GET / PIX - Gerenciamento de Cobranças,350,0,350,0,
1402,LINHA_INTERNO,PATCH / PIX - Gerenciamento de Cobranças,2,0,2,0,
1403,REDE_RARE,PATCH / PIX - Gerenciamento de Cobranças,96,0,96,0,
1403,REDE_RARE,PUT / PIX - Gerenciamento de Cobranças,1284,0,1278,6,
1403,REDE_RARE,GET / PIX - Gerenciamento de Cobranças,24660,0,24660,0,
1404,NORTE_PUJANTE,PUT / PIX - Gerenciamento de Cobranças,2070,0,2056,14,
1404,NORTE_PUJANTE,PATCH / PIX - Gerenciamento de Cobranças,128,0,127,1,
1404,NORTE_PUJANTE,GET / PIX - Gerenciamento de Cobranças,13799,0,13790,9,
1405,ORBITA_CENTRAL,PUT / PIX - Gerenciamento de Cobranças,265,0,261,4,
1405,ORBITA_CENTRAL,GET / PIX - Gerenciamento de Cobranças,302,0,302,0,
1406,VALE_UNICO,GET / PIX - Gerenciamento de Cobranças,31537,11,31509,17,
1406,VALE_UNICO,PATCH / PIX - Gerenciamento de Cobranças,481,2,467,12,
1406,VALE_UNICO,PUT / Pix - QR Code,2998,0,2978,20,
1407,CHAMA_LUNAR,GET / PIX - Gerenciamento de Cobranças,19237,0,19223,14,
1407,CHAMA_LUNAR,PUT / Pix - QR Code,1443,5,1430,8,
1408,BASE_RAPIDO,GET / PIX - Gerenciamento de Cobranças,14176,6,14159,11,
1408,BASE_RAPIDO,PUT / Pix - QR Code,1125,0,1118,7,
1409,ROCHA_SECO,PUT / PIX - Gerenciamento de Cobranças,8283,10,8204,69,
1409,ROCHA_SECO,PATCH / PIX - Gerenciamento de Cobranças,439,0,428,11,
1409,ROCHA_SECO,GET / PIX - Gerenciamento de Cobranças,600208,347,598584,1277,0.0663646077125031
1410,PATH_ANTIGO,PUT / Pix - QR Code,2939,3,2895,41,
1410,PATH_ANTIGO,GET / PIX - Gerenciamento de Cobranças,269215,191,268353,671,0.0747825873167385
1411,PLANALTO_RARE,GET / PIX - Gerenciamento de Cobranças,6,0,6,0,
1412,NIMBUS_QUENTE,PUT / Pix - QR Code,378,0,374,4,
1412,NIMBUS_QUENTE,GET / PIX - Gerenciamento de Cobranças,14745,0,14730,15,
1412,NIMBUS_QUENTE,PATCH / PIX - Gerenciamento de Cobranças,25,0,25,0,
1413,NEBULA_FINO,GET / PIX - Gerenciamento de Cobranças,20320,0,20312,8,
1413,NEBULA_FINO,PUT / PIX - Gerenciamento de Cobranças,283,0,280,3,
1414,NIMBUS_LEVE,PATCH / PIX - Gerenciamento de Cobranças,1,0,0,1,
1414,NIMBUS_LEVE,PUT / PIX - Gerenciamento de Cobranças,3705,0,3692,13,
1414,NIMBUS_LEVE,GET / PIX - Gerenciamento de Cobranças,24326,7,24263,56,
1415,MAR_ESTAVEL,PUT / Pix - QR Code,19,0,14,5,
1416,BLOCO_EXATO,GET / PIX - Gerenciamento de Cobranças,903,0,903,0,
1416,BLOCO_EXATO,PUT / PIX - Gerenciamento de Cobranças,102,0,101,1,
1417,ARCO_SIMPLES,PATCH / PIX - Gerenciamento de Cobranças,37,0,37,0,
1417,ARCO_SIMPLES,PUT / PIX - Gerenciamento de Cobranças,435,0,435,0,
1417,ARCO_SIMPLES,PUT / PIX - Gerenciamento de Devoluções,1,0,1,0,
1417,ARCO_SIMPLES,GET / PIX - Gerenciamento de Cobranças,1151,0,1151,0,
1418,ECO_ESTAVEL,PUT / Pix - QR Code,4943,13,4681,249,
1418,ECO_ESTAVEL,GET / PIX - Gerenciamento de Cobranças,89584,183,89235,166,
1419,ROCHA_PUJANTE,PATCH / PIX - Gerenciamento de Cobranças,1281,0,1202,79,
1419,ROCHA_PUJANTE,PUT / Pix - QR Code,9130,0,9096,34,
1419,ROCHA_PUJANTE,GET / PIX - Gerenciamento de Pix recebidos /,51140,39889,11115,136,
1419,ROCHA_PUJANTE,GET / PIX - Gerenciamento de Cobranças,5,2,3,0,
1420,EIXO_SUPERIOR,GET / PIX - Gerenciamento de Cobranças,132,0,132,0,
1420,EIXO_SUPERIOR,PUT / Pix - QR Code,14,0,12,2,
1421,SYSTEM_IMPAR,GET / PIX - Gerenciamento de Cobranças,110457,8,110324,125,0.0088163464319139
1421,SYSTEM_IMPAR,PUT / PIX - Gerenciamento de Cobranças,7096,0,7072,24,
1422,NEBULA_MOVEL,PATCH / PIX - Gerenciamento de Cobranças,52,0,47,5,
1422,NEBULA_MOVEL,PUT / PIX - Gerenciamento de Cobranças,361,0,358,3,
1422,NEBULA_MOVEL,GET / PIX - Gerenciamento de Cobranças,2549,0,2549,0,
1423,ATLAS_NOVO,GET / PIX - Gerenciamento de Pix recebidos /,1840,250,1590,0,
1424,GRID_COMPLEXO,PUT / PIX - Gerenciamento de Cobranças,47070,0,46783,287,
1424,GRID_COMPLEXO,GET / PIX - Gerenciamento de Cobranças,1500959,17,1499048,1894,0.0225171545638361
1424,GRID_COMPLEXO,PATCH / PIX - Gerenciamento de Cobranças,6,0,6,0,
1425,VERTICE_AGIL,PATCH / PIX - Gerenciamento de Cobranças,17,0,17,0,
1425,VERTICE_AGIL,PUT / PIX - Gerenciamento de Cobranças,314,0,312,2,
1425,VERTICE_AGIL,GET / PIX - Gerenciamento de Cobranças,4828,0,4828,0,
1426,ECO_NITIDO,GET / PIX - Gerenciamento de Pix recebidos /pix,394,78,316,0,
1427,SEMENTE_INTERNO,PUT / Pix - QR Code,206,23,180,3,
1427,SEMENTE_INTERNO,GET / PIX - Gerenciamento de Cobranças,703,0,703,0,
1428,DELTA_PRATA,PATCH / PIX - Gerenciamento de Cobranças,13,0,12,1,
1428,DELTA_PRATA,GET / PIX - Gerenciamento de Cobranças,8979,0,8957,22,
1428,DELTA_PRATA,PUT / PIX - Gerenciamento de Cobranças,639,0,638,1,
1429,FRAME_PASSIVO,PUT / Pix - QR Code,481,0,477,4,
1429,FRAME_PASSIVO,GET / PIX - Gerenciamento de Cobranças,74013,0,74008,5,
1429,FRAME_PASSIVO,PATCH / PIX - Gerenciamento de Cobranças,39,0,39,0,
